PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBGROUP;REQUIREMENTS_ATTRIBUTES_SERVICE;REQUIREMENTS_ATTRIBUTES_TYPE;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME;REQUIREMENTS_ATTRIBUTES_COMMENT
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;162665602291;eu-west-2;2026-07-10 16:06:08.494244;AISF-DATA-02;Ensure IAM Access Analyzer is enabled to validate access policies and identify unintended access to resources used by AI workloads.;Identity and Data Security;Access Analysis;;accessanalyzer;Automated;FAIL;IAM Access Analyzer in account 162665602291 is not enabled.;arn:aws:accessanalyzer:eu-west-2:162665602291:analyzer/unknown;accessanalyzer_enabled;False;analyzer/unknown;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;162665602291;eu-west-3;2026-07-10 16:06:08.494244;AISF-DATA-02;Ensure IAM Access Analyzer is enabled to validate access policies and identify unintended access to resources used by AI workloads.;Identity and Data Security;Access Analysis;;accessanalyzer;Automated;FAIL;IAM Access Analyzer in account 162665602291 is not enabled.;arn:aws:accessanalyzer:eu-west-3:162665602291:analyzer/unknown;accessanalyzer_enabled;False;analyzer/unknown;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;162665602291;sa-east-1;2026-07-10 16:06:08.494244;AISF-DATA-02;Ensure IAM Access Analyzer is enabled to validate access policies and identify unintended access to resources used by AI workloads.;Identity and Data Security;Access Analysis;;accessanalyzer;Automated;FAIL;IAM Access Analyzer in account 162665602291 is not enabled.;arn:aws:accessanalyzer:sa-east-1:162665602291:analyzer/unknown;accessanalyzer_enabled;False;analyzer/unknown;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;162665602291;us-east-1;2026-07-10 16:06:08.494244;AISF-DATA-02;Ensure IAM Access Analyzer is enabled to validate access policies and identify unintended access to resources used by AI workloads.;Identity and Data Security;Access Analysis;;accessanalyzer;Automated;FAIL;IAM Access Analyzer in account 162665602291 is not enabled.;arn:aws:accessanalyzer:us-east-1:162665602291:analyzer/unknown;accessanalyzer_enabled;False;analyzer/unknown;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;162665602291;us-east-2;2026-07-10 16:06:08.494244;AISF-DATA-02;Ensure IAM Access Analyzer is enabled to validate access policies and identify unintended access to resources used by AI workloads.;Identity and Data Security;Access Analysis;;accessanalyzer;Automated;FAIL;IAM Access Analyzer in account 162665602291 is not enabled.;arn:aws:accessanalyzer:us-east-2:162665602291:analyzer/unknown;accessanalyzer_enabled;False;analyzer/unknown;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;162665602291;us-west-1;2026-07-10 16:06:08.494244;AISF-DATA-02;Ensure IAM Access Analyzer is enabled to validate access policies and identify unintended access to resources used by AI workloads.;Identity and Data Security;Access Analysis;;accessanalyzer;Automated;FAIL;IAM Access Analyzer in account 162665602291 is not enabled.;arn:aws:accessanalyzer:us-west-1:162665602291:analyzer/unknown;accessanalyzer_enabled;False;analyzer/unknown;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;162665602291;us-west-2;2026-07-10 16:06:08.494244;AISF-DATA-02;Ensure IAM Access Analyzer is enabled to validate access policies and identify unintended access to resources used by AI workloads.;Identity and Data Security;Access Analysis;;accessanalyzer;Automated;FAIL;IAM Access Analyzer in account 162665602291 is not enabled.;arn:aws:accessanalyzer:us-west-2:162665602291:analyzer/unknown;accessanalyzer_enabled;False;analyzer/unknown;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;162665602291;us-east-1;2026-07-10 16:06:08.494244;AISF-GOV-03;Ensure security contact information is registered and current for AI workload incident response communication.;Governance and Compliance;Incident Response;;account;Automated;MANUAL;Login to the AWS Console. Choose your account name on the top right of the window -> My Account -> Contact Information.;arn:aws:iam::162665602291:root;account_maintain_current_contact_details;False;162665602291;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;162665602291;us-east-1;2026-07-10 16:06:08.494244;AISF-GOV-03;Ensure security contact information is registered and current for AI workload incident response communication.;Governance and Compliance;Incident Response;;account;Automated;FAIL;SECURITY, BILLING and OPERATIONS contacts not found or they are not different between each other and between ROOT contact.;arn:aws:iam::162665602291:root;account_maintain_different_contact_details_to_security_billing_and_operations;False;162665602291;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;162665602291;us-east-1;2026-07-10 16:06:08.494244;AISF-GOV-03;Ensure security contact information is registered and current for AI workload incident response communication.;Governance and Compliance;Incident Response;;account;Automated;MANUAL;Login to the AWS Console. Choose your account name on the top right of the window -> My Account -> Alternate Contacts -> Security Section.;arn:aws:iam::162665602291:root;account_security_contact_information_is_registered;False;162665602291;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;162665602291;ap-northeast-1;2026-07-10 16:06:08.494244;AISF-AI-01;Ensure Amazon Bedrock has at least one guardrail configured to provide content filtering, prompt injection defense, PII filtering, and topic restrictions for foundation model interactions.;AI Application Security;Content Filtering;;bedrock;Automated;FAIL;Bedrock has no guardrails configured in region ap-northeast-1.;arn:aws:bedrock:ap-northeast-1:162665602291:guardrails;bedrock_guardrails_configured;False;bedrock-guardrails;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;162665602291;ap-northeast-2;2026-07-10 16:06:08.494244;AISF-AI-01;Ensure Amazon Bedrock has at least one guardrail configured to provide content filtering, prompt injection defense, PII filtering, and topic restrictions for foundation model interactions.;AI Application Security;Content Filtering;;bedrock;Automated;FAIL;Bedrock has no guardrails configured in region ap-northeast-2.;arn:aws:bedrock:ap-northeast-2:162665602291:guardrails;bedrock_guardrails_configured;False;bedrock-guardrails;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;162665602291;ap-northeast-3;2026-07-10 16:06:08.494244;AISF-AI-01;Ensure Amazon Bedrock has at least one guardrail configured to provide content filtering, prompt injection defense, PII filtering, and topic restrictions for foundation model interactions.;AI Application Security;Content Filtering;;bedrock;Automated;FAIL;Bedrock has no guardrails configured in region ap-northeast-3.;arn:aws:bedrock:ap-northeast-3:162665602291:guardrails;bedrock_guardrails_configured;False;bedrock-guardrails;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;162665602291;ap-south-1;2026-07-10 16:06:08.494244;AISF-AI-01;Ensure Amazon Bedrock has at least one guardrail configured to provide content filtering, prompt injection defense, PII filtering, and topic restrictions for foundation model interactions.;AI Application Security;Content Filtering;;bedrock;Automated;FAIL;Bedrock has no guardrails configured in region ap-south-1.;arn:aws:bedrock:ap-south-1:162665602291:guardrails;bedrock_guardrails_configured;False;bedrock-guardrails;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;162665602291;ap-southeast-1;2026-07-10 16:06:08.494244;AISF-AI-01;Ensure Amazon Bedrock has at least one guardrail configured to provide content filtering, prompt injection defense, PII filtering, and topic restrictions for foundation model interactions.;AI Application Security;Content Filtering;;bedrock;Automated;FAIL;Bedrock has no guardrails configured in region ap-southeast-1.;arn:aws:bedrock:ap-southeast-1:162665602291:guardrails;bedrock_guardrails_configured;False;bedrock-guardrails;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;162665602291;ap-southeast-2;2026-07-10 16:06:08.494244;AISF-AI-01;Ensure Amazon Bedrock has at least one guardrail configured to provide content filtering, prompt injection defense, PII filtering, and topic restrictions for foundation model interactions.;AI Application Security;Content Filtering;;bedrock;Automated;FAIL;Bedrock has no guardrails configured in region ap-southeast-2.;arn:aws:bedrock:ap-southeast-2:162665602291:guardrails;bedrock_guardrails_configured;False;bedrock-guardrails;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;162665602291;ca-central-1;2026-07-10 16:06:08.494244;AISF-AI-01;Ensure Amazon Bedrock has at least one guardrail configured to provide content filtering, prompt injection defense, PII filtering, and topic restrictions for foundation model interactions.;AI Application Security;Content Filtering;;bedrock;Automated;FAIL;Bedrock has no guardrails configured in region ca-central-1.;arn:aws:bedrock:ca-central-1:162665602291:guardrails;bedrock_guardrails_configured;False;bedrock-guardrails;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;162665602291;eu-central-1;2026-07-10 16:06:08.494244;AISF-AI-01;Ensure Amazon Bedrock has at least one guardrail configured to provide content filtering, prompt injection defense, PII filtering, and topic restrictions for foundation model interactions.;AI Application Security;Content Filtering;;bedrock;Automated;FAIL;Bedrock has no guardrails configured in region eu-central-1.;arn:aws:bedrock:eu-central-1:162665602291:guardrails;bedrock_guardrails_configured;False;bedrock-guardrails;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;162665602291;eu-north-1;2026-07-10 16:06:08.494244;AISF-AI-01;Ensure Amazon Bedrock has at least one guardrail configured to provide content filtering, prompt injection defense, PII filtering, and topic restrictions for foundation model interactions.;AI Application Security;Content Filtering;;bedrock;Automated;FAIL;Bedrock has no guardrails configured in region eu-north-1.;arn:aws:bedrock:eu-north-1:162665602291:guardrails;bedrock_guardrails_configured;False;bedrock-guardrails;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;162665602291;eu-west-1;2026-07-10 16:06:08.494244;AISF-AI-01;Ensure Amazon Bedrock has at least one guardrail configured to provide content filtering, prompt injection defense, PII filtering, and topic restrictions for foundation model interactions.;AI Application Security;Content Filtering;;bedrock;Automated;FAIL;Bedrock has no guardrails configured in region eu-west-1.;arn:aws:bedrock:eu-west-1:162665602291:guardrails;bedrock_guardrails_configured;False;bedrock-guardrails;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;162665602291;eu-west-2;2026-07-10 16:06:08.494244;AISF-AI-01;Ensure Amazon Bedrock has at least one guardrail configured to provide content filtering, prompt injection defense, PII filtering, and topic restrictions for foundation model interactions.;AI Application Security;Content Filtering;;bedrock;Automated;FAIL;Bedrock has no guardrails configured in region eu-west-2.;arn:aws:bedrock:eu-west-2:162665602291:guardrails;bedrock_guardrails_configured;False;bedrock-guardrails;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;162665602291;eu-west-3;2026-07-10 16:06:08.494244;AISF-AI-01;Ensure Amazon Bedrock has at least one guardrail configured to provide content filtering, prompt injection defense, PII filtering, and topic restrictions for foundation model interactions.;AI Application Security;Content Filtering;;bedrock;Automated;FAIL;Bedrock has no guardrails configured in region eu-west-3.;arn:aws:bedrock:eu-west-3:162665602291:guardrails;bedrock_guardrails_configured;False;bedrock-guardrails;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;162665602291;sa-east-1;2026-07-10 16:06:08.494244;AISF-AI-01;Ensure Amazon Bedrock has at least one guardrail configured to provide content filtering, prompt injection defense, PII filtering, and topic restrictions for foundation model interactions.;AI Application Security;Content Filtering;;bedrock;Automated;FAIL;Bedrock has no guardrails configured in region sa-east-1.;arn:aws:bedrock:sa-east-1:162665602291:guardrails;bedrock_guardrails_configured;False;bedrock-guardrails;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;162665602291;us-east-1;2026-07-10 16:06:08.494244;AISF-AI-01;Ensure Amazon Bedrock has at least one guardrail configured to provide content filtering, prompt injection defense, PII filtering, and topic restrictions for foundation model interactions.;AI Application Security;Content Filtering;;bedrock;Automated;FAIL;Bedrock has no guardrails configured in region us-east-1.;arn:aws:bedrock:us-east-1:162665602291:guardrails;bedrock_guardrails_configured;False;bedrock-guardrails;AWS-AI-Security-Framework;AWS AI Security Framework;
aws;Security compliance framework based on the AWS AI Security Framework blog post (2025). Organizes controls across three security layers (Infrastructure, Identity & Data, AI Application), three deployment phases (Foundational, Enhanced, Advanced), and three AI use cases (AI that Answers, AI that Connects, AI that Acts). Maps existing Prowler checks to AI workload security requirements and identifies gaps requiring new checks.;162665602291;us-east-2;2026-07-10 16:06:08.494244;AISF-AI-01;Ensure Amazon Bedrock has at least one guardrail configured to provide content filtering, prompt injection defense, PII filtering, and topic restrictions for foundation model interactions.;AI Application Security;Content Filtering;;bedrock;Automated;FAIL;Bedrock has no guardrails configured in region us-east-2.;arn:aws:bedrock:us-east-2:162665602291:guardrails;bedrock_guardrails_configured;False;bedrock-guardrails;AWS-AI-Security-Framework;AWS AI Security Framework;
